Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.93601551,178.8667404,145.8410863,114.7311593,228.8189408,-98.70383134,164.7218407,122.9728065,21.35320193,14.25307188,2.724737106,16.11983903,36.87847951,47.86057658,11.79694447,14.25041143,13.53101519,11.95672512,31.40936135,29.00470479,10.20010224,7.949716635,18.38246724,10.55972253,6.190419934,2.35606886,15.9219804,7.784797269,9.149527582,9.112057053,8.905743579,7.288856256,19.15257826,7.776572803,9.88204513,8.676509755,12.5713763,75.27116878,14.16119599,20.44745685,14.29571544,5.896051695,5.487429136,8.550727032,14.33178709,14.08742442,11.25857853,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.438924087,4.292678122,3.818323569,1.5984885,-0.401651435,6.003421337,9.567844361
IDA only,IDX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,3.165169052,4.351453916,2.940001401,3.016732653,4.809316279,11.02361881,15.17989798,11.99380589,9.549602085,10.52528786,10.40883076,10.76178867,14.50165303,10.80850735,9.284096661,9.094937354,11.39672049,9.40918922,7.222844784,10.73708626,9.796055394,8.157049048,11.91161958,10.90909091,8.744628864,9.989916524,22.14725902,11.06400011,9.976590041,6.74280832,7.252747253,7.189142947,6.586043726,6.755666047,4.170655917,5.221453189,6.979191117,7.478089449,7.556799422,7.437282205,9.186758962,4.11268193,5.995889334,8.789839435,5.916575571,3.981180512,3.921903469,4.272871086,4.198533373,4.318625608,3.364830089,3.468765397,3.244152219,5.530842181,6.994334125
Isle of Man,IMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.322116095,2.171536659,5.370775918,4.437186116,7.478872727,9.049359755,6.890452429,3.742455502,2.156366863,2.541387603,2.920032066,2.569716753,2.644228611,2.38711477,2.293968395,3.304676425,3.941794104,2.483085328,3.166823149,5.448867017,2.896698914,3.561261637,11.62309608,37.7329037,6.965883006,5.206787843,4.85475953,-3.683674308,1.535656737,-0.521992531,-0.627110746,2.236787144,3.999992113,1.299986077,1.799997186,-0.20644317,,
India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.145427647,4.405616729,8.353623887,8.551676965,8.300369408,13.27070656,8.61620471,2.415383585,3.343364338,1.562243483,5.32484106,10.83960269,17.82971565,16.66751573,-1.648681551,5.981859341,5.637229338,2.46028232,15.72804321,11.50832081,10.82758198,8.095863101,8.552859602,7.923232848,7.193785445,6.789400454,9.327893306,8.232515369,8.436808869,10.66830385,13.75181894,8.965152362,9.861782855,9.980044769,9.062702224,7.575018289,6.476271259,8.010167525,3.068395523,3.64497016,3.215616017,3.715683778,3.867798085,5.725413229,5.621903261,8.400938219,6.944418254,9.193969626,7.040365434,10.52603086,8.733580144,7.934386271,6.186503982,3.331756922,2.279588101,3.237974953,3.969257928,3.884240279,2.405517162,4.746548929,8.538525483,8.225869499
Not classified,INX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,10.53919518,13.38511803,15.27258345,6.087614078,20.13334558,21.02292466,13.26859874,10.5264468,13.67606098,14.70479592,17.44254958,15.18215252,10.7088807,6.379271693,5.186329184,6.54969631,2.197408512,3.246312357,5.521765901,-0.72918424,1.801394694,2.812221874,5.175752147,1.69453086,3.03399662,2.292252379,3.929259995,6.552780857,4.37619339,6.874950286,6.859686061,5.186903513,3.911730085,0.515336738,3.073211174,3.419897681,1.198488061,-0.504525642,-4.624598155,-2.889836298,1.349718155,2.108272975,1.133260286,0.182007393,8.300141348,0.583849083,1.251083468,1.120032236,3.355411523,-1.23404263,0.477482551,6.582264283
"Iran, Islamic Rep.",IRN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-4.498232872,-1.748385985,-1.900102488,0.626693254,-1.572670686,-1.739789245,0.018355704,-0.237190766,-2.189612289,1.558780763,10.02901101,9.099445695,33.62089989,58.32995528,13.3137239,15.00823718,21.88781914,10.85974749,31.73047089,35.23131349,26.2738371,7.372944054,15.43298991,17.74864799,4.054488148,12.2355434,21.53341901,20.08029933,17.16000788,22.79719696,25.61711321,29.34153256,49.89681487,33.9314866,37.93749451,28.83364572,15.5280865,9.381517158,31.70784714,24.92926052,14.80541895,28.27969409,13.13639462,24.70824239,20.16619161,14.58259302,22.93906136,19.42198086,4.598516913,15.88262598,33.40953315,18.95388414,36.77563189,9.758768733,0.197001679,9.399784613,13.03533117,31.6411843,30.53486623,44.26498363,56.31965464,50.58524806
Iraq,IRQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,0.574769647,4.352969046,10.650035,-3.382098589,8.754114814,88.33255339,3.884391839,12.58586382,9.650426645,2.326948583,31.66700925,13.20175182,-27.52258952,8.334220384,14.19169471,17.02935007,1.689048393,-6.73151836,9.894159358,10.43125,8.401589274,73.64539104,111.1264182,104.5007667,114.4676717,396.4380174,295.3676671,-12.54413745,91.49879784,-15.86076554,71.14804492,24.61243674,-19.14673103,8.161700607,13.85858341,17.31221133,35.85785085,23.04474398,14.44237645,30.17540867,-19.52120051,16.58674075,24.68943742,2.669769383,-0.011597878,-2.843171326,-30.19965394,-11.10417092,14.65035979,18.2039921,-2.674440035,-11.22019618,37.46481781,18.86809624
Iceland,ISL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.28272544,11.14783286,8.225587784,16.18151698,12.31316663,10.43977228,2.76320176,13.71308954,20.87388119,,,,,,,,,,,,,,,,,,,,,,,,,,,2.479291313,2.754100524,4.714604932,3.498893372,4.024793341,8.703749786,5.872137847,0.491863236,2.675013334,3.065861106,8.616684511,4.333145635,12.13528149,10.80470851,6.368854465,3.096669582,3.4408803,2.124541839,4.141651945,6.054520348,2.260860867,0.936992856,2.631612151,4.456775802,4.014845443,6.496430509,8.919407963
Israel,ISR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.612409777,8.901591913,7.697456622,5.433480531,-1.391107903,8.730820435,-1.688177502,-1.399298706,1.596261454,,,,,,,,,,,,,,,,,,,,,,,,,,,9.228876876,8.086095179,6.878110717,6.186097345,1.960498913,1.747721558,4.759817375,-0.469126359,0.127336204,1.036846676,1.447159709,0.859810869,1.355056728,4.419211776,1.187452587,1.46847532,3.269858606,1.803525156,0.669193443,2.317748029,0.357880736,-0.033866433,0.783950865,1.836470197,1.041418428,2.128294717,4.623307217
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.782158882,5.793729916,8.4578599,6.489807937,4.197040196,2.232396286,2.775258981,1.734451129,4.05131666,10.9590711,7.178837992,5.632974455,12.73863177,20.24638021,16.98308934,17.45427594,18.47715782,13.94497361,15.45102767,20.81579434,18.78722609,17.54095024,15.09673904,10.76184531,9.1746424,7.488417882,6.009282782,6.650402619,6.197387944,8.914063463,7.581328683,4.368115486,3.885951858,3.542473576,4.925244494,4.507623208,2.56737469,2.402621678,1.536128447,1.792397966,3.033592026,3.27434188,3.147807929,2.670183681,2.010557901,2.124853915,2.478994766,2.400703444,1.67883896,0.436360538,1.607176983,1.54730144,1.147610159,0.913241262,0.931863575,1.13435002,0.726343221,1.068132047,0.938114135,1.579171457,1.277860792,2.976400562
Jamaica,JAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,4.24178111,2.734812161,4.105660631,5.225925821,6.922435149,-4.905812906,26.44854135,31.08615889,20.74270197,11.1311301,12.48649654,26.5751041,15.73694358,18.28801078,8.324342878,8.314788428,16.96059681,35.91919572,28.52884639,26.86112218,10.82259458,12.05557666,12.36922128,25.11710588,43.84228764,60.03573388,52.80639967,31.10724653,25.1868524,18.87210783,9.6086992,10.57507245,6.916060812,10.58708025,7.807369401,9.083848429,11.62405511,12.85859953,11.46874387,8.848192933,11.32081038,13.54680953,11.65650498,9.810235168,5.796188472,6.571903614,8.415815657,6.929945891,6.655407824,4.664111756,6.549827352,4.99324115,3.182503095,3.464192043,7.425960713,12.79780039
Jordan,JOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,12.39383358,0.44866264,2.264331368,6.637630277,6.123385319,6.432121451,10.73014566,2.491564532,6.059969912,7.764305283,-0.255303252,1.269950115,15.63731856,14.15127022,5.435256956,6.738681152,2.96897922,6.861732259,1.884591531,2.046566606,1.2455595,6.004402675,-0.373208628,-0.413869578,0.773909402,0.924509731,2.147263104,3.095079502,2.006474303,10.64945155,5.048918373,23.62468443,3.161596481,8.077456097,5.910510958,4.606815226,6.143623889,3.445323563,2.169752117,1.362006642,1.78355011,2.273045077,0.843928096,-0.708165313,2.203606005,2.600533705
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,7.785717616,4.19957757,5.510469059,5.328705884,5.136857285,4.970869147,5.495390076,4.918863182,4.433398705,23.12050632,5.091351937,5.60442162,12.70539616,20.81005042,7.177440853,8.007886485,6.74910663,4.60375829,2.75163103,5.437983896,2.857662192,1.759523055,0.920750584,1.429605891,1.260620599,1.61202686,-0.16378568,0.609789283,2.069040246,2.564404139,2.904570987,1.677269591,0.528410642,0.186808629,-0.523458984,-0.445775393,0.504460814,-0.026680247,-1.241051347,-1.33626009,-1.084879848,-1.390978615,-1.607703708,-1.1247664,-1.194017681,-0.862018389,-0.705243547,-0.911530288,-0.569564925,-1.88074195,-1.62208025,-0.75609312,-0.354375054,1.686294786,2.111298993,0.419944376,-0.074349504,-0.000237506,0.634803166,0.944197436,-0.227533441,0.268930862
Kazakhstan,KAZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.35649613,1472.216356,1243.461657,1546.726816,160.8886735,38.89963115,16.13572998,5.662844723,13.28014062,17.42640268,10.15643264,5.803224097,11.73852465,16.13162699,17.87482725,21.55170891,15.5270973,20.93653821,4.691085074,19.54228539,20.54295827,4.785569811,9.499081444,5.771239525,1.823549876,13.63843362,11.21110565,9.205605998,7.633286237,4.210858293,13.93007506,19.76900648
Kenya,KEN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,8.66217664,0.018308136,-1.877316659,2.690730054,-2.051973799,1.713788867,2.400809138,1.678840849,-0.179866673,15.31566108,-9.219157915,1.205245853,10.20384148,16.04927221,11.83510863,18.90617186,16.89982062,3.080995548,5.638644064,9.550720036,10.85307727,11.59255375,11.83803749,10.19071998,8.305782696,8.711723591,5.401952084,6.455624279,9.769009373,10.63719874,12.5319619,18.89723408,25.69848361,17.01641479,11.22107084,41.98877391,11.43521633,6.931402669,4.193939049,6.079848489,1.573120297,0.933205556,6.197313239,7.126841555,4.899649721,23.53013325,8.129485596,15.15117496,27.69681638,1.639199648,10.06501297,9.522972212,7.337562234,7.635031901,9.238654684,5.849628946,7.581934028,4.215028415,4.275234239,4.948852833,4.330747559,6.008764133
Kyrgyz Republic,KGZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.877306471,6.986030691,7.975698817,134.7715736,830.1129233,754.4279561,180.8749299,42.03108922,35.34290789,19.30954841,9.077506306,37.57444048,27.16173805,7.332974144,2.025295581,3.974562426,5.10869479,7.128622279,9.391617791,14.87655223,22.2159884,4.035303862,10.03390355,22.48184223,8.65631681,3.175188135,8.415225441,3.4272875,6.050564275,6.327145861,3.447445127,9.811311938,5.340185535,15.99279792,16.65166027
Cambodia,KHM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9652934,8.004180161,3.032501993,6.005075832,10.35773734,1.261552282,-4.283226766,2.646541003,0.713141234,1.797517595,4.823737965,6.076678823,4.631109399,6.518033507,12.2537866,2.504384662,3.120592871,3.36406625,1.440518127,0.781387551,2.632195879,1.786112458,3.475254587,3.341042158,3.111821367,3.235371767,-0.671856541,1.291945,4.070391065
Kiribati,KIR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.113382644,5.227698039,16.25528461,12.98966179,9.460989247,9.172109717,8.896350293,11.85601965,9.174434173,16.22818137,2.702702703,4.331625524,7.863636364,12.24489796,0.31152648,1.227858293,7.515127855,2.372713791,1.662852784,-0.924185464,10.90909091,5.630791162,5.23872679,6.853352985,1.333333333,9.978070175,5.303760849,7.252747253,4.4921875,2.034084662,6.742151312,4.947133684,2.639303396,1.707640775,0.512072322,-0.255517252,6.149118637,8.316868498,0.169822253,0.846449573,1.662016628,-0.54679868,0.205063642,4.368057809,4.561170663,6.445729241,2.25369224,1.709514392,-2.064995904,4.10647405,8.878391473,4.635694339
St. Kitts and Nevis,KNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,6.915110342,10.6255258,7.291192084,16.35632333,5.766828687,-0.194146962,4.25851652,3.71190961,6.196768185,6.10621614,7.010925212,5.6889366,7.603026342,3.439218777,5.297314584,1.990850299,6.27211762,0.783506445,0.645815917,4.915154727,2.800181585,2.780021195,-5.751373934,3.333221872,3.476020855,1.66939098,3.839149638,-1.623765781,14.16833057,6.324377132,1.481620896,3.042589977,0.529928749,5.659653515,-0.759321368,0.27357798,1.268588805,-0.306935102,1.285119131,5.045606911,-0.356676189,-1.131196522,-6.556914921,-1.993044754,3.328061671
"Korea, Rep.",KOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,12.89771416,16.73237259,29.98041215,30.31564759,4.732163823,14.49679635,12.95920668,13.88147643,14.09143559,14.8436477,11.20758187,15.7804012,12.72116416,30.59536977,23.68226686,21.2369313,14.45389685,21.83572852,18.53472049,24.65099631,16.58578337,6.458295668,4.820285585,4.421300229,3.985435446,4.96718011,4.831107809,7.123308442,6.065125847,10.08746574,9.141033276,7.777964123,6.254522824,8.158958652,7.024561656,4.110674765,4.003285763,4.475923176,-1.22983539,1.021765005,3.478499147,3.033139646,3.449993463,3.127880288,1.041401492,-0.223195612,2.419195944,2.826302301,3.608644126,2.737496837,1.281863806,1.25180817,1.018543805,0.906896751,3.185595967,1.986038505,2.222781382,0.482948983,-0.839325308,1.563746857,2.762931941,1.275522574
Kuwait,KWT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.386420779,-5.870476027,4.850505955,15.5102374,-4.715354847,-17.15611246,18.08935739,20.52171018,-7.718710775,5.148289825,4.920650194,11.37126793,21.77101179,16.17636285,4.307362207,18.66294273,-17.16653745,11.10335058,17.25834294,7.459187013,0.222867987,-6.757912727,-25.95841894,-6.83796631,16.23109993,11.27796865,-0.36483653,-13.91093394,26.27846041,19.04554135
Latin America & Caribbean (excluding high income),LAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.103334332,3.012855315,2.686899124,5.684513241,2.406196854,3.627353809,3.122443711,1.992528669,3.719008265,4.445575283,4.643782906,6.476152423,14.75834601,22.46206721,15.52587039,10.78256628,15.80540477,10.8125849,15.08843407,18.5587956,10.04785874,7.436987913,7.740755184,16.69450631,18.7797351,15.93459843,10.14438327,12.05557666,12.12949324,25.11710588,23.71325751,13.19920441,10.90861435,12.57337044,11.07642719,9.606812862,7.006173042,6.504701252,3.834154402,6.830114668,6.11922985,5.502324113,5.759740767,7.283033407,5.94079763,6.774274119,6.439038087,8.778552724,3.647964919,5.443413315,5.796188472,4.542214955,3.358446346,2.860311607,3.206852109,3.678068144,3.671384513,2.277415318,3.327532948,2.873260202,6.260402781,7.518481672
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,64.81468779,51.11545874,14.4277167,25.84914867,55.26652112,37.90738076,12.97176039,5.993841477,11.18257935,7.700595509,19.68536442,13.72521226,19.35281673,84.5044589,127.9739664,24.79777661,8.868073804,6.318464741,13.45008984,10.69042854,8.640322481,10.80510123,7.438286005,8.863450638,-2.932073532,9.196571111,10.4687176,7.528859305,6.473972083,5.726559182,2.348496007,3.022306443,1.852096761,1.919889194,1.197423921,5.034504125,3.713448367,15.77394592
Lebanon,LBN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.99645552,15.50184839,47.65565986,97.43381991,24.74301781,7.87371706,10.67900557,1.738109736,11.54676721,4.017918265,0.812850465,-2.087983147,-1.525151546,4.92118792,1.581252489,-1.234661632,-1.062207056,0.880737586,3.132923723,7.533283906,10.284541,0.578606723,2.965080621,7.486051875,2.578451092,0.105278623,3.335784449,0.871295202,2.748536322,5.522487101,4.094823156,85.54204234,150.0007168,
Liberia,LBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.720025736,-1.392728214,15.51149159,16.85827813,0.490010501,9.13488163,12.01764714,17.32634555,-2.722843141,6.512003689,10.92344536,7.797157164,4.715308133,0.817921327,0.062713426,6.972956972,-2.617934153,-0.209872797,-0.560426634,-5.607895878,9.945623531,8.791612357
Libya,LBY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3068623,7.184874657,27.24730278,14.36256527,22.6053425,28.568504,19.67951304,2.439386168,23.7093715,-24.84726775,19.27854534,24.34275335,5.981930504,0.085392342,-1.006604017,-7.040707272,4.692314318,1.806663822,3.597573893,4.174679242,-4.397593492,110.3990442,24.10299327
St. Lucia,LCA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,7.355999413,-7.64120612,2.390658146,18.98652533,4.450868453,4.483514134,6.287096188,0.437892646,3.940923372,8.382217087,5.482320347,1.745183777,1.004349471,2.578714027,5.065144059,0.461968849,2.873701785,2.430237875,2.332532251,1.11583405,-0.912140725,0.411710455,5.224517304,0.708134828,6.896936516,5.175613508,3.590900084,2.532773524,0.318436532,5.422819432,1.412404958,2.013368708,6.005713666,3.983835664,3.206852109,-0.198789838,3.529341177,0.138004719,2.879171144,0.891925627,8.910291157,3.132096822
Latin America & Caribbean,LCN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.985072197,3.04750995,2.774983415,3.848615284,2.406196854,3.454758621,3.429360489,3.310624488,3.466665628,4.187470637,5.224137384,6.662937286,14.58852285,23.17293754,15.46914357,8.598920874,12.54061843,8.635282087,14.61446095,18.28801078,10.80835564,7.082762561,7.027936498,10.48300206,9.360922048,7.160854176,8.876444533,11.65529795,10.90889687,18.5479003,14.61025881,5.568290059,8.811785023,11.7222782,10.50866723,3.930579753,3.704237753,5.371090357,3.834154402,4.560043487,3.323426764,3.71824759,4.718566729,6.451983852,5.94079763,6.107154356,6.226084641,7.602438983,3.537970802,4.655701383,5.662656747,3.598221244,2.521677287,2.71689274,2.788170374,2.101941118,2.85888373,2.277415318,2.961188463,1.674595223,4.407044384,6.389620666
Least developed countries: UN classification,LDC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,2.031464939,5.723202017,2.042860354,3.172176141,4.974395468,10.00483197,14.16090916,13.04858608,9.172109717,8.618019444,9.899775712,10.59694337,11.76291565,9.971274528,9.663258425,9.217573743,10.53814785,10.24492579,7.260251666,10.79087952,10.7607298,9.016788373,11.96453339,12.26910965,13.1570526,10.97874431,22.21436754,12.70636909,9.978070175,6.991681324,8.074834534,7.674579221,7.350196168,6.769180782,4.889025779,7.806740873,6.88562313,7.623689359,7.360039279,7.321247318,9.159800437,2.828461009,6.45159937,9.840491836,5.916575571,4.601638203,3.615580176,3.846882452,4.582205791,4.001251716,4.39962187,3.933636966,3.871297147,6.062511584,7.160850026
Low income,LIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.635018524,0.715476636,4.6871493,3.547977555,5.039138701,4.973820599,0.805728083,2.36764214,5.361879835,4.4908797,4.263218361,4.809316279,8.573748755,13.61616647,10.29546672,9.188309966,13.90779595,9.564084707,11.12657838,14.69183657,12.64742228,11.57685904,11.10288136,12.77205482,10.56605033,13.50928419,15.46083255,9.706149414,13.73657242,11.96453339,10.69231416,10.22751426,9.989916524,23.24948076,15.8089839,10.92141575,4.491973424,6.749408829,8.937789013,9.85313692,5.783319684,2.814644008,9.799924104,11.09567797,9.030740568,7.46134454,7.436278404,9.213717486,3.653644977,6.017762956,11.24876159,5.858579209,4.769046806,1.79536395,6.503716692,4.781000291,5.93859668,4.443385272,4.677654322,3.171663064,6.640743416,8.618537169
Liechtenstein,LIE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,8.243705248,8.243725856,8.243711176,8.243707047,8.243699689,2.230425187,2.230437797,2.230416315,2.230441538,2.230427595,7.012709024,7.176863496,3.21765468,2.951436936,2.855201161,3.698224853,2.51954066,2.505312233,3.143823993,5.402444427,5.870129844,4.023554149,3.301884531,0.852360816,1.79595371,0.815420354,0.514706285,0.014629688,0.819192786,1.552521927,0.985855937,0.650821388,0.63255629,0.810168672,1.19056787,1.314881664,6.58173781,-2.116692842,-9.900662627,,,,,,,,,,,,,
Sri Lanka,LKA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,-2.346607445,3.310969962,1.598710454,1.167546711,-1.803544374,1.838875559,12.09837354,1.298485201,12.5084704,1.498452696,8.966860024,12.74859449,24.37874263,5.350294669,9.975573152,14.69108362,10.91788581,15.39729607,19.97751201,20.88530133,12.10106036,16.90683027,20.30051589,0.583905559,5.917284933,7.751491594,10.11703403,10.92315726,20.06327529,10.62402316,9.403706116,9.884394311,9.77058482,9.303439628,10.8174558,8.92446882,9.214160126,4.162701159,7.277430209,13.66480016,8.111570257,8.748664398,8.801492461,10.41872675,11.27702945,14.02844282,16.32701602,5.879882636,26.93487618,3.979929343,10.46344718,6.252885259,1.920628811,3.014380798,5.443221715,5.472845295,4.295306202,3.870527612,3.270902105,8.496118636,48.84727688
Lower middle income,LMC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.091562293,1.525720297,2.906177951,2.752431713,3.608139031,2.12038565,2.415383585,2.996893422,3.708353022,3.413529529,5.317226077,13.22796897,16.76119508,9.479603941,10.12871565,10.04971714,9.169249413,12.70863637,12.79876245,9.971274528,8.30131759,9.217573743,9.210074173,6.927769156,6.789400454,7.626521579,8.646739423,8.510928443,10.6920945,13.6221176,10.67574532,11.04559685,13.02841605,11.22107084,8.984383328,8.92446882,7.526036896,6.33463973,6.079848489,6.377471873,4.582137352,5.759740767,6.88562313,6.212729506,8.343721126,7.099730993,10.64024482,4.035303862,8.077456097,8.999279911,7.255749909,4.349891319,3.935834664,3.346778704,3.295878448,4.437881562,4.049634347,3.658426036,3.973759387,5.005745679,7.984147741
Low & middle income,LMY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,2.16625623,2.36764214,3.791677551,4.156765097,4.144429811,6.143607362,13.30766851,17.97375019,11.28697486,10.36299371,10.74236016,9.363680022,12.70863637,14.50165303,9.971274528,8.308053009,8.649172499,10.1772045,8.199524596,6.55450969,7.998534852,9.06918386,8.602465134,11.91161958,13.23208832,10.26808919,11.60542914,20.45909313,11.04378985,9.340823875,7.059671935,7.007353106,6.758538539,7.76171479,6.012792434,4.557656556,5.539337447,7.126841555,7.026790843,7.80012736,7.099730993,9.372730256,3.023044971,6.512003689,8.190798599,4.985253061,3.621296542,3.053055308,2.972289354,3.08088269,4.080784812,3.740653831,3.108002205,2.910146371,6.218315506,8.341200586
Lesotho,LSO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.348916698,1.667438984,1.590662054,2.000486074,3.432335657,3.737002262,-5.764515519,4.067381766,5.723202017,1.981820539,5.985496222,13.94212193,6.965017553,9.820344322,24.76217211,4.542947276,7.478893624,16.54644426,2.428385527,41.45950091,12.57711572,-4.852643939,11.55684173,8.102949977,18.70777948,16.25327235,11.73578352,20.08110092,14.83928391,11.99390391,17.82722224,13.93899021,11.29797351,7.766636609,12.81651843,6.002044363,9.018940746,9.922233974,8.13125253,6.300218213,11.47305454,14.20693256,2.438813172,9.600392525,5.922842941,9.310988873,-6.682454593,16.71982041,2.345030868,5.337110137,9.426407003,2.182048018,10.27989564,14.03515215,10.20303919,0.513740952,1.17624408,11.75001382,2.330516155,7.767443711,0.135098557,4.233199072
Late-demographic dividend,LTE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,7.995647655,8.998248985,8.162847405,12.84893192,16.0082502,9.371240342,6.72853721,6.32467278,6.201153438,5.186329184,4.664703913,6.287096188,3.822182282,6.276980286,8.396090427,9.59415108,8.797014568,10.15998324,11.51919364,9.930866646,6.506730632,5.887334158,6.552780857,4.950938924,5.961720448,4.152558232,4.087430279,5.211576303,6.810343802,6.771061249,7.094336624,6.882725076,8.286949381,1.764992446,5.737899308,4.582169601,3.591473895,2.078698936,1.999225791,1.990561817,1.738897947,3.630874764,3.211032132,2.459771071,1.467478148,5.707515694,9.097221056
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.99052816,11.44868912,3.35143703,-1.256892196,1.298538346,-0.321810601,0.318656608,-0.813494503,2.68179721,6.885108591,6.735585152,8.554585619,9.709108572,-3.296038774,2.53348366,5.349952298,2.734253494,1.281332227,0.833592064,0.063682791,1.576252772,4.24343179,3.527174275,2.771563063,1.89196476,6.547275518,16.49395956
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-3.65861057,3.894667676,3.14595299,5.834324167,2.797435388,3.93299824,0.430967186,5.016652769,5.293013802,6.263256443,-0.814207524,5.78879971,12.20227337,16.98070466,-0.855298955,12.21569412,1.17219804,5.129991672,6.354412673,7.921352848,7.182024301,10.81137293,6.818687909,4.407492001,3.092487533,-0.083777155,0.063038626,2.776426305,4.020982627,2.513394566,1.822841591,3.729071571,5.972764458,3.542377327,2.332069778,3.783557833,2.619543683,-2.03254646,4.76461986,4.608473023,0.790074315,1.464411119,2.185976585,3.117326596,4.817327209,6.45467522,1.89248054,6.609965405,0.870687904,4.648418462,3.44946168,3.265977318,2.276024495,2.796702201,2.219180657,-1.107616926,2.142903997,2.111339105,0.900736077,4.301014808,4.643892318,5.683546633
