"date,time,abbreviation_canton,ncumul_conf,current_hosp,new_hosp,current_icu,ncumul_released,ncumul_deceased,nneg_test,num_isolated,total_vaccinations,first_doses,second_doses,third_doses,booster_first,booster_second,doses_delivered,source"
"2021-08-27,10:00,TG,21584,41,5,21,1271,461,986,807,274440,142926,131478,36,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-28,10:00,TG,21645,42,4,20,1274,462,769,769,274945,143339,131569,37,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-29,10:00,TG,21671,44,3,21,1275,462,335,774,274975,143340,131574,61,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-30,10:00,TG,21829,43,8,23,1284,463,1006,759,275779,143942,131772,65,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-31,10:00,TG,21945,39,3,22,1291,464,1107,776,276518,144540,131879,99,0,,4000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-01,10:00,TG,22096,37,2,22,1295,464,752,759,277335,145104,132127,104,0,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-02,10:00,TG,22254,41,7,23,1298,464,1081,784,278224,145685,132432,107,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-03,10:00,TG,22399,40,2,22,1301,464,1285,757,279097,146380,132609,108,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-04,10:00,TG,22474,42,3,22,1302,464,608,740,279623,146792,132717,114,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-05,10:00,TG,22512,44,3,22,1303,464,347,738,279678,146793,132722,163,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-06,10:00,TG,22796,46,7,22,1308,464,894,884,280765,147643,132951,171,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-07,10:00,TG,22959,46,6,22,1314,465,917,980,281728,148384,133126,218,0,,5000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-08,10:00,TG,23137,46,5,24,1319,466,1045,1051,282891,149190,133473,228,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-09,10:00,TG,23286,44,3,22,1324,468,1216,1119,284071,150023,133820,228,0,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-10,10:00,TG,23436,43,3,23,1328,468,1287,1143,285376,151009,134137,230,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-11,10:00,TG,23497,47,7,23,1331,468,511,1124,286027,151580,134216,231,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-12,10:00,TG,23532,46,2,23,1334,470,335,1047,286027,151580,134216,231,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-13,10:00,TG,23732,47,8,22,1341,471,920,955,287327,152522,134571,234,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-14,10:00,TG,23855,47,4,20,1345,471,1150,1008,288368,153274,134856,238,0,,4500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-15,10:00,TG,23990,45,3,18,1350,473,1049,1024,289773,154349,135182,242,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-16,10:00,TG,24100,45,4,19,1354,475,1081,933,291011,155303,135459,249,0,,7800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-17,10:00,TG,24189,45,5,19,1359,475,1329,884,292158,156106,135801,251,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-18,10:00,TG,24224,46,2,19,1360,475,960,828,292678,156478,135948,252,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-19,10:00,TG,24243,45,1,18,1362,477,240,750,292678,156478,135948,252,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-20,10:00,TG,24374,46,8,17,1369,479,710,663,293840,157135,136447,258,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-21,10:00,TG,24432,48,3,17,1370,479,939,644,294974,157770,136943,261,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-22,10:00,TG,24503,48,4,16,1374,480,824,624,296068,158366,137435,267,0,,11000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-23,10:00,TG,24576,45,3,15,1380,480,722,572,296982,158881,137828,273,0,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-24,10:00,TG,24640,38,1,14,1388,482,1210,543,298127,159581,138272,274,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-25,10:00,TG,24678,41,4,13,1389,483,520,492,298510,159743,138492,275,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-26,10:00,TG,24688,40,3,13,1393,485,268,454,298510,159743,138492,275,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-27,10:00,TG,24803,45,6,13,1394,485,702,424,299298,160019,139000,279,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-28,10:00,TG,24861,42,4,13,1401,485,709,454,300086,160320,139479,287,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-29,10:00,TG,24912,32,2,11,1413,488,886,443,300848,160600,139958,290,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-09-30,10:00,TG,24972,29,1,11,1417,488,851,419,301551,160839,140416,296,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-01,10:00,TG,25020,25,3,10,1424,489,1095,405,302290,161145,140826,319,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-02,10:00,TG,25046,24,0,11,1425,489,540,399,302748,161336,141093,319,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-03,10:00,TG,25060,26,2,11,1425,489,261,382,302748,161336,141093,319,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-04,10:00,TG,25126,26,4,12,1429,489,651,335,303710,161557,141828,325,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-05,10:00,TG,25184,26,2,10,1431,490,711,346,304605,161753,142524,328,0,,1000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-06,10:00,TG,25234,28,5,10,1434,490,848,341,305654,162020,143302,332,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-07,10:00,TG,25285,27,0,10,1435,490,932,329,306576,162251,143992,333,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-08,10:00,TG,25328,26,3,9,1439,490,1328,344,307580,162499,144747,334,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-09,10:00,TG,25352,24,0,8,1441,491,689,323,308103,162660,145109,334,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-10,10:00,TG,25359,25,2,9,1442,491,356,307,308103,162660,145109,334,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-11,10:00,TG,25421,24,1,9,1444,492,611,289,309041,162897,145805,339,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-12,10:00,TG,25460,22,0,9,1446,492,648,292,309949,163151,146450,348,0,,500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-13,10:00,TG,25483,20,1,8,1449,492,661,300,311152,163425,147373,354,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-14,10:00,TG,25503,19,1,7,1451,493,696,266,312145,163623,148163,359,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-15,10:00,TG,25552,21,4,7,1453,493,650,241,313347,164016,149104,222,5,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-16,10:00,TG,25579,22,2,7,1454,493,408,249,313807,164120,149458,224,5,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-17,10:00,TG,25589,22,0,7,1454,493,232,218,313807,164120,149458,224,5,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-18,10:00,TG,25657,20,2,6,1458,493,485,212,314749,164368,150142,233,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-19,10:00,TG,25710,18,4,6,1464,494,610,242,315427,164526,150659,236,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-20,10:00,TG,25755,17,0,6,1465,494,643,274,316287,164731,151311,239,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-21,10:00,TG,25831,18,1,6,1465,495,641,268,317078,164923,151899,250,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-22,10:00,TG,25875,16,2,6,1469,495,882,324,317954,165101,152589,258,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-23,10:00,TG,25915,15,0,6,1470,495,312,348,318346,165246,152834,260,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-24,10:00,TG,25928,19,4,6,1470,496,202,342,318346,165246,152834,260,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-25,10:00,TG,26060,20,3,5,1472,497,520,354,318877,165420,153184,267,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-26,10:00,TG,26139,20,2,5,1474,498,614,385,319285,165557,153447,275,6,0,100,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-27,10:00,TG,26220,22,4,5,1476,499,688,447,319872,165708,153870,288,6,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-28,10:00,TG,26290,21,3,5,1480,499,634,474,320264,165835,154121,301,7,0,975,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-29,10:00,TG,26374,18,0,5,1483,499,964,485,320793,165984,154470,331,8,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-30,10:00,TG,26429,19,2,4,1484,500,477,507,321120,166110,154667,334,9,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-10-31,10:00,TG,26452,21,2,4,1484,500,196,510,321120,166110,154667,334,9,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-01,10:00,TG,26630,22,3,4,1486,503,644,503,321501,166254,154888,350,9,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-02,10:00,TG,26741,20,2,3,1490,503,771,602,321744,166327,155051,357,9,0,2700,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-03,10:00,TG,26893,17,0,2,1493,503,883,622,322093,166422,155290,369,12,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-04,10:00,TG,27021,14,1,2,1497,504,878,680,322423,166544,155480,382,17,0,2925,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-05,10:00,TG,27184,14,1,2,1498,504,1038,733,322802,166702,155665,400,35,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-06,10:00,TG,27262,17,5,2,1500,504,527,812,323057,166806,155804,412,35,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-07,10:00,TG,27326,19,5,2,1503,505,236,822,323057,166806,155804,412,35,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-08,10:00,TG,27592,20,3,3,1505,505,750,851,323484,166985,155988,441,70,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-09,10:00,TG,27784,20,5,3,1510,506,998,959,323877,167178,156130,460,109,0,1400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-10,10:00,TG,28003,21,3,3,1512,506,826,1090,324457,167468,156328,487,172,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-11,10:00,TG,28273,20,1,3,1514,506,931,1180,325081,167667,156476,497,439,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-12,10:00,TG,28492,20,5,3,1519,507,1537,1272,325856,167952,156662,514,726,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-13,10:00,TG,28641,22,3,3,1520,508,724,1401,326189,168153,156772,533,729,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-14,10:00,TG,28728,29,7,3,1520,509,330,1365,326190,168154,156772,533,729,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-15,10:00,TG,29138,30,6,3,1525,509,1051,1406,327359,168275,156927,559,1596,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-16,10:00,TG,29462,28,3,3,1530,509,1368,1591,328469,168372,157019,606,2469,0,1400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-17,10:00,TG,29742,30,6,3,1534,513,1077,1719,329978,168511,157139,656,3669,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-18,10:00,TG,30059,33,7,4,1538,513,1149,1805,331250,168619,157241,671,4716,0,975,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-19,10:00,TG,30405,33,4,4,1542,513,1658,1977,332787,168764,157364,685,5971,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-20,10:00,TG,30623,38,7,5,1544,513,825,1943,333382,168876,157479,698,6326,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-21,10:00,TG,30762,38,2,6,1546,513,383,1946,333382,168876,157479,698,6326,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-22,10:00,TG,31391,39,8,7,1553,513,1050,1983,335084,168993,157589,773,7726,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-23,10:00,TG,31830,36,6,8,1562,515,1492,2241,336549,169095,157699,792,8960,0,3600,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-24,10:00,TG,32268,43,11,7,1566,515,1287,2437,338139,169242,157807,809,10277,0,400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-25,10:00,TG,32723,41,5,9,1573,516,1415,2566,339653,169312,157916,829,11591,0,5850,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-26,10:00,TG,33129,40,6,12,1580,517,1847,2754,341547,169408,158049,915,13170,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-27,10:00,TG,33298,45,7,11,1582,518,782,2772,342239,169547,158161,928,13598,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-28,10:00,TG,33585,47,4,10,1584,520,442,2725,342239,169547,158161,928,13598,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-29,10:00,TG,34286,44,5,10,1592,521,1205,2627,344000,169617,158277,989,15111,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-11-30,10:00,TG,34845,47,8,11,1597,522,1869,3180,345989,169728,158365,1042,16848,0,3600,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-01,10:00,TG,35345,44,7,10,1607,525,1402,3141,347970,169841,158479,1068,18576,0,1800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-02,10:00,TG,35791,44,7,10,1614,525,1541,3184,349956,169918,158604,1100,20328,0,12675,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-03,10:00,TG,36467,47,7,11,1618,526,2158,3268,352045,170032,158743,1142,22122,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-04,10:00,TG,36795,55,10,12,1620,528,1228,3460,353568,170145,158834,1151,23432,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-05,10:00,TG,36996,57,6,13,1624,529,616,3426,354926,170201,158843,1160,24716,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-06,10:00,TG,37701,59,11,14,1633,529,1333,3303,357266,170262,159012,1189,26797,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-07,10:00,TG,38274,60,13,15,1645,531,1824,3549,359769,170354,159132,1204,29073,0,1200,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-08,10:00,TG,38735,65,12,18,1652,532,1554,3692,362135,170456,159226,1214,31233,0,1000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-09,10:00,TG,39204,61,4,18,1660,534,1507,3609,364522,170544,159404,1226,33342,0,975,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-10,10:00,TG,39763,60,10,18,1671,535,1904,3690,367278,170636,159598,1239,35799,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-11,10:00,TG,40056,60,6,17,1677,536,971,3573,368880,170751,159702,1240,37181,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-12,10:00,TG,40216,66,8,18,1679,539,412,3474,370289,170787,159715,1240,38541,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-13,10:00,TG,40879,60,8,15,1693,542,1332,3202,372371,170865,159874,1248,40378,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-14,10:00,TG,41340,62,9,17,1700,544,1749,3191,374559,170961,160007,1255,42330,0,2400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-15,10:00,TG,41695,64,9,17,1707,547,1520,3247,376549,171084,160140,1263,44056,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-16,10:00,TG,42048,59,6,18,1718,548,3189,3230,378808,171186,160233,1274,46109,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-17,10:00,TG,42478,48,2,17,1731,549,1875,2984,380790,171295,160372,1279,47838,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-18,10:00,TG,42700,54,10,19,1735,550,862,2981,382435,171410,160468,1289,49262,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-19,10:00,TG,42872,58,7,21,1738,551,379,2810,383866,171489,160479,1291,50601,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-20,10:00,TG,43335,60,9,19,1745,553,1308,2459,385769,171619,160604,1303,52237,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-21,10:00,TG,43658,64,10,21,1751,554,1453,2544,388467,171756,160663,1307,54735,0,2400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-22,10:00,TG,43956,65,6,20,1756,556,1387,2532,390946,171911,160725,1314,56990,0,800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-23,10:00,TG,44264,63,9,19,1767,558,1524,2437,393260,172073,160797,1316,59068,0,2925,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-24,10:00,TG,44525,58,3,20,1775,559,1360,2229,394119,172108,160802,1322,59881,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-25,10:00,TG,44719,55,5,20,1783,564,622,2176,394365,172112,160803,1322,60122,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-26,10:00,TG,44950,55,1,20,1784,564,178,2123,394602,172112,160804,1322,60358,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-27,10:00,TG,45477,52,6,19,1793,564,1195,2023,396666,172157,160879,1333,62291,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-28,10:00,TG,45896,53,9,18,1801,569,1362,2194,398711,172216,160962,1337,64190,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-29,10:00,TG,46256,50,7,17,1811,571,1324,2340,400817,172331,161002,1337,66141,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-30,10:00,TG,46719,49,6,16,1818,572,1353,2349,402806,172414,161060,1337,67989,0,4000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-12-31,10:00,TG,47025,51,8,17,1824,574,959,2510,403651,172440,161096,1338,68771,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-01,10:00,TG,47233,49,2,17,1828,575,564,2551,403880,172444,161098,1338,68994,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-02,10:00,TG,47512,53,4,17,1828,575,600,2437,404106,172446,161099,1338,69217,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-03,10:00,TG,48296,57,9,15,1833,577,1371,2515,406140,172476,161233,1345,71080,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-04,10:00,TG,48987,58,11,14,1843,578,1653,2941,408181,172535,161333,1345,72962,0,4800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-05,10:00,TG,49585,51,2,11,1852,581,1822,3019,410386,172721,161377,1363,74919,0,400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-06,10:00,TG,50076,45,1,11,1859,582,1275,3372,412697,172873,161496,1370,76952,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-07,10:00,TG,50619,43,8,11,1869,583,1934,3493,415012,172954,161617,1374,79061,0,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-08,10:00,TG,50938,40,3,12,1875,584,839,3724,416858,173235,161667,1375,80575,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-09,10:00,TG,51242,42,3,12,1876,585,585,3627,418224,173366,161696,1375,81781,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-10,10:00,TG,52080,45,6,14,1879,585,1486,3581,420105,173446,161808,1376,83469,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-11,10:00,TG,52816,48,10,13,1886,586,1521,3863,421943,173512,161918,1383,85124,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-12,10:00,TG,53537,44,2,13,1892,587,1480,3328,423733,173778,161988,1408,86553,0,250,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-13,10:00,TG,54301,39,5,11,1902,590,1640,1163,425516,173957,162091,1408,88054,0,400,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-14,10:00,TG,54959,35,6,10,1912,591,1906,1355,427055,174013,162196,1410,89430,0,2925,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-15,10:00,TG,55439,39,5,11,1913,592,1206,1603,428267,174313,162258,1411,90279,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-16,10:00,TG,55851,41,3,12,1914,592,604,1504,428797,174395,162321,1411,90664,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-17,10:00,TG,57195,44,7,12,1918,592,1423,1600,429744,174439,162409,1420,91470,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-18,10:00,TG,58349,43,5,13,1924,595,1825,2207,431000,174478,162518,1424,92574,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-19,10:00,TG,59369,42,3,11,1928,597,1685,2500,432123,174660,162604,1431,93422,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-20,10:00,TG,60510,39,3,11,1934,598,1712,3026,433239,174770,162712,1432,94319,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-21,10:00,TG,61524,40,6,11,1939,598,2021,3044,434270,174812,162804,1435,95213,0,975,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-22,10:00,TG,62210,40,1,11,1940,598,1191,2775,434898,174967,162852,1435,95638,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-23,10:00,TG,62667,44,8,11,1944,602,560,2812,435120,174979,162871,1435,95829,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-24,10:00,TG,64417,40,10,11,1958,602,1334,2635,435872,175006,162922,1442,96496,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-25,10:00,TG,65701,36,4,10,1966,602,1983,2861,436689,175036,162963,1445,97238,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-26,10:00,TG,66974,32,1,9,1971,602,1713,3085,437610,175098,163025,1445,98035,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-27,10:00,TG,68107,35,7,8,1975,603,1793,3378,438418,175146,163081,1447,98737,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-28,10:00,TG,69087,36,4,7,1978,604,2118,3333,439091,175169,163152,1447,99316,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-29,10:00,TG,69709,44,8,8,1978,604,595,2611,439407,175214,163182,1447,99557,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-30,10:00,TG,70063,47,6,8,1981,604,848,2266,439576,175221,163192,1447,99709,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-01-31,10:00,TG,71262,47,8,8,1989,604,1237,2061,440030,175238,163215,1447,100123,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-01,10:00,TG,72145,50,12,7,1998,605,1454,2395,440455,175251,163248,1449,100500,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-02,10:00,TG,72959,52,8,9,2004,607,1241,2072,440827,175272,163287,1451,100810,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-03,10:00,TG,73721,55,9,9,2010,607,1181,2526,441186,175302,163357,1461,101059,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
